precision,recall,threshold
0.007462686567164179,0.004210526315789474,0.005138526367003984
0.0,0.0,0.005150588828105508
0.0,0.0,0.005248198074695552
0.0,0.0,0.005289026207303005
0.0,0.0,0.005289542673937719
0.0,0.0,0.005342588322346732
0.0,0.0,0.0053966192083405515
0.0,0.0,0.005420597606480494
0.0,0.0,0.005427751210346161
0.0,0.0,0.005467470921641006
0.0,0.0,0.005594427969892307
0.0,0.0,0.005688691321718602
0.0,0.0,0.005704363010208239
0.0,0.0,0.005715686935434624
0.0,0.0,0.005728000790389579
0.0,0.0,0.005787580895939564
0.0,0.0,0.005815051179034367
0.0,0.0,0.015193247752970613
0.0,0.0,0.9127441925646579
0.0,0.0,0.9614731079470229
